type,url,tags,text,createdAt,location,authorUserName,university
tweet,https://x.com/tayfun_kahraman/status/1415612113612070912,1,"Teşekkürler Boğaziçi, umudunu kaybetmeden direnen ve kazanan tüm öğrenci, hoca ve mezun Boğaziçililer oldu. #BoğaziçiKazandı",Thu Jul 15 10:00:03 +0000 2021,Istanbul,tayfun_kahraman,BOUN
tweet,https://x.com/irfanonel/status/1415610442840526854,1,"bir mezunu olarak, Boğaziçi Üniversitesi’nin tüm bileşenleriyle gurur duyuyorum🙏 Ülkemizin bu karanlık döneminde, her zaman olduğu gibi özgürlükçü düşünceden ödün vermeden, zorbalığa karşı direndikleri ve çıkış yolunu aydınlattıkları için teşekkürler😇😘",Thu Jul 15 09:53:25 +0000 2021,istanbul,irfanonel,BOUN
tweet,https://x.com/CengizCandar/status/1415607485818445825,1,"Gün, Boğaziçi Üniversitesi'nin direnen öğretim üyelerine ve öğrencilerinin önünde saygıyla eğilmek günüdür. Bundan sonra ne olacak ise, onların bugün elde ettikleri başarıyı anlamsız kılamaz. Teşekkürler size Boğaziçi Üniversitesi'nin hocaları ve öğrencileri...",Thu Jul 15 09:41:39 +0000 2021,Istanbul,CengizCandar,BOUN
tweet,https://x.com/awaywithdeniz/status/1415601785402757121,1,"Boğaziçi Üniversitesi’nde onurlu bir direniş gösteren, yılmayan, pes etmeyen, hedeflerinden şaşmayan akademisyenlere, hocalara, öğrencilere  bize de umut oldukları için çok teşekkürler. Kendileriyle ne kadar gurur duysalar azdır. Tebrikler 👏🏻👏🏻👏🏻 #BogaziciKazandi",Thu Jul 15 09:19:00 +0000 2021,"Istanbul, Turkey /Nice, France",awaywithdeniz,BOUN
tweet,https://x.com/ilkereren/status/1415598071141052418,1,#bogaziciuniversitesi yaktığın ışık için teşekkürler! #BOUN #KabulEtmiyoruzVazgeçmiyoruz,Thu Jul 15 09:04:15 +0000 2021,İstanbul,ilkereren,BOUN
tweet,https://x.com/kamilke70241509/status/1415596814095560704,1,"Nihayet, bu güne güzel başladık.
Teşekkürler Boğaziçi ......",Thu Jul 15 08:59:15 +0000 2021,,kamilke70241509,BOUN
tweet,https://x.com/Romali_Sultan/status/1415596472746250242,1,"Melih Bulu geldiği gibi gitti. Fenerbahçe'den sonra gericilere direnerek zafer kazanan ikinci kurumumuz Boğaziçi oldu. Helal olsun sana Boğaziçi.. Öğretim üyelerinle, pırılı pırıl z kuşağı öğrencilerinle gurur duyduk.",Thu Jul 15 08:57:54 +0000 2021,,Romali_Sultan,BOUN
tweet,https://x.com/Romali_Sultan/status/1415595385138069505,1,"Fenerbahçe'de sonra gericilere direnerek zafer kazanan ikinci kurumumuz Boğaziçi oldu. Helal olsun sana Boğaziçi.. Öğretim üyelerinle, pırılı pırıl z kuşağı öğrencilerinle gurur duyduk.",Thu Jul 15 08:53:34 +0000 2021,,Romali_Sultan,BOUN
tweet,https://x.com/haziraniniz/status/1415590198830829568,1,"Takiplestigim ve aylardır direnen, hep birlikte yeni bir muhalefet biçimi inşa etmeye çalışan, radikal sözlerinden bir an bile geri basmayan tüm boun, rektör’ü kardeşlerimin tek tek gözlerinden öpüyorum. Sayenizde hepimiz gururlandık, mutlu olduk, teşekkürler.",Thu Jul 15 08:32:58 +0000 2021,She/Her,haziraniniz,BOUN
tweet,https://x.com/beyhudet/status/1415589662660378625,1,boğaziçi direnişiyle gurur duyuyorum.. #tümkayyumlargidecek,Thu Jul 15 08:30:50 +0000 2021,"Fransart, France",beyhudet,BOUN
tweet,https://x.com/EsinErkartal/status/1415589235780988928,1,"Boğaziçi'nin harika hocaları ve yön verdikleri, el ele yürüdükleri harika öğrencileri... gözünüz aydın... bize birlikte direnmenin gücünü gösterdiğiniz için teşekkürler.. Bir kez daha gördük ki: ""geldikleri gibi giderler...""",Thu Jul 15 08:29:08 +0000 2021,istanbul,EsinErkartal,BOUN
tweet,https://x.com/ilkerakcasoy/status/1415587998364839941,1,"Bir gecede atanan @melihbulu üniversite bileşenlerinin iradesi karşısında aynı şekilde görevden alındı. Boğaziçi Üniversitesi bileşenleri, mücadele ederken kararlı, sabırlı ve inançlı olmanın meziyetlerini hepimize hatırlattı. Ne de güzel oldu 💜  Teşekkürler @boundayanisma",Thu Jul 15 08:24:13 +0000 2021,ankara,ilkerakcasoy,BOUN
tweet,https://x.com/eylemozcimen/status/1415587986054557697,1,Boğaziçi direnişi kazandı gurur duyuyoruz #AsağıBakmayacağız,Thu Jul 15 08:24:10 +0000 2021,dene...hisset...yenilme,eylemozcimen,BOUN
tweet,https://x.com/runagaterampant/status/1415587310503186436,1,"Bogazici Universitesi akademisyenlerini ve ogrencilerini, direnise katilan herkesi kutluyorum, onlarla gurur duyuyorum! Bu guzel sonuc sizin eseriniz! Bogazici, rektorunu kendi secesiye kadar mucadeleye devam. #freeacademia #BogaziciKazandi",Thu Jul 15 08:21:29 +0000 2021,,runagaterampant,BOUN
tweet,https://x.com/aydin2fatma/status/1415585531912728578,1,"tebrikler ve teşekkürler boğaziçi.asla yılmadınız, asla.sonrasini da, sonra konusalim
scarlet ohara gibi.",Thu Jul 15 08:14:25 +0000 2021,,aydin2fatma,BOUN
tweet,https://x.com/skarakozak/status/1415582317083598856,1,"Düşkerin sonsuza kaçtığı yerde
Sabrın çiçeklerinin açtığı yerde
Asla kapanmaz yaşanan defter.
Çünkü tarihin en güzel yerinde
Son sözü hep DİRENENLER söyler.

Teşekkürler Boğaziçi...",Thu Jul 15 08:01:39 +0000 2021,,skarakozak,BOUN
tweet,https://x.com/25Pervane/status/1415582293721235456,1,"Boğaziçi üniversitesinin asil ve direniş ruhunun kazanması beni ve inanıyorum ki tüm eğitim camiasını ziyadesi ile memnun etmiştir.
Teşekkürler, ilk günden itibaren demokratik bir direniş sergileyen tüm bileşenlere, teşekkürler tüm Boğaziçi’ne👏😘",Thu Jul 15 08:01:33 +0000 2021,"İstanbul, Türkiye",25Pervane,BOUN
tweet,https://x.com/sebnemyg/status/1415582052095778821,1,"Harika bir haberle günaydın. Boğaziçi Üniversitesi tüm bileşenleri ile dik durdu, eğilmedi, vazgeçmedi. Herkese direniş nasıl olur, muhalefet nasıl yapılır öğretti. Türkiye'nin Boğaziçi'nden öğreneceği çok şey var...",Thu Jul 15 08:00:36 +0000 2021,,sebnemyg,BOUN
tweet,https://x.com/nalankrc64/status/1415581155886354436,1,#melihbulu Boğaziçili güzeller siz bize umut oldunuz.Seviyorum ve gurı duyuyorum Boğaziçi’li farkı,Thu Jul 15 07:57:02 +0000 2021,,nalankrc64,BOUN
tweet,https://x.com/denizefecan/status/1415579262678093831,1,Çok güzelsin #boğazici direndin kazandın. Muhteşem bir örneksin #BogaziciKazandi,Thu Jul 15 07:49:31 +0000 2021,Balıkesir,denizefecan,BOUN
tweet,https://x.com/gulinimsi/status/1415578537784971266,1,"boğaziçi’nin tüm bileşenleri ile gurur duyuyorum, öyle mutluluk dolu ki içim! #AşağıBakmayacağız",Thu Jul 15 07:46:38 +0000 2021,,gulinimsi,BOUN
tweet,https://x.com/muzosunar/status/1415577128867975168,1,"Gündeme bir bakıyorsun ve ilk karşıma çıkan görevden alınma haberi #BoğaziciDireniyor o günden bugüne nöbet tutan hocalarına, öğrencilerine teşekkürler Boğaziçi. Emrivaki atamaların sonu olması için ilk adım olur umarım.",Thu Jul 15 07:41:02 +0000 2021,,muzosunar,BOUN
tweet,https://x.com/BilginDikici/status/1415574875230679042,1,Teşekkürler Boğaziçi!,Thu Jul 15 07:32:05 +0000 2021,,BilginDikici,BOUN
tweet,https://x.com/ErlcnGltkn/status/1415573613961428995,1,"Direnince mükemmel oluyor.
Kayyum Rektör alındı.
Boğaziçi’nin haklı direnişine ve aşağıya bakmayanlara selam olsun! #BoğaziçiDireniyor",Thu Jul 15 07:27:04 +0000 2021,"Güngören, İstanbul",ErlcnGltkn,BOUN
tweet,https://x.com/DilaraK2013/status/1415573449272070146,1,"Saygılar ve teşekkürler Boğaziçi dayanışması
Sağolun 
Direne direne kazanacağız!",Thu Jul 15 07:26:25 +0000 2021,,DilaraK2013,BOUN
tweet,https://x.com/csengul86/status/1415573370024992772,1,Bulusuz bir Boğaziçi'ne günaydın! Direnen bütün hocalara ve öğrencilere bize umut gösterdikleri için teşekkürler! ✌🏼 #BoğaziçiDireniyor #BoğaziçiKazandı,Thu Jul 15 07:26:06 +0000 2021,"Amsterdam, The Netherlands",csengul86,BOUN
tweet,https://x.com/kerifromanadolu/status/1415571459150319622,1,"Vallahi tebrikler Boğaziçi üniversitesi, öğrencileri, mezunları, akademisyenleri.. kendileri ile ne kadar gurur duysalar az",Thu Jul 15 07:18:30 +0000 2021,anadolu,kerifromanadolu,BOUN
tweet,https://x.com/umitdegerli/status/1415571456944218118,1,"Melih Bulu olayi, Turkiye'de gerceklestirilmis bir ogrenci devrimi olarak tarihe gececektir. Bogazici Universitesi orgrencileri icin gurur duyulacak bir hikaye. Tebrikler.",Thu Jul 15 07:18:30 +0000 2021,Łódź / Polska,umitdegerli,BOUN
tweet,https://x.com/EzelSaritepe/status/1415570634625724419,1,"#Direniş her zaman kananır. Zulme boyun eğmeyen, doğrunun arkasında savaşmanın değerini bize tekrar gösteren tüm akademisyenler, öğrenciler işte bu yüzden Boğaziçili💙 Müthiş bir gurur, tarifsiz bir zafer #BogaziciKazandi #boğazici",Thu Jul 15 07:15:13 +0000 2021,"İstanbul, Türkiye",EzelSaritepe,BOUN
tweet,https://x.com/demeinanirim/status/1415569812022087680,1,inandıkları için zaferi elde eden Boğaziçi Üniversitesinin değerli akademisyenleri ve geleceğin yüz akı öğrencileri her birinize sonsuz teşekkürler.. bugün için umudumu ayakta tutanlarsınız… çok yaşayın ve kök salın bu dünyaya✌🏻,Thu Jul 15 07:11:57 +0000 2021,,demeinanirim,BOUN
tweet,https://x.com/efknsrky/status/1415568683125121024,1,Günaydınnn güne son zamanların en güzel haberi uyanmak muhteşem. Boğaziçi şimdi olması gerektiği gibi güle güle #melihbulu 😃🕺,Thu Jul 15 07:07:28 +0000 2021,,efknsrky,BOUN
tweet,https://x.com/uerdemhotmailc1/status/1415566608504967170,1,son sözü direnenler söyler… iyi ki varsınız ülkemin aydınlık yüzleri umudumuza umut kattınız @boundayanisma @Bogazici_Bilim,Thu Jul 15 06:59:14 +0000 2021,"Usak, Banaz Turkey",uerdemhotmailc1,BOUN
tweet,https://x.com/minebaysal1973/status/1415566143436251136,1,"Değerli Hocam;Sizin nezlinizde, tüm Boğaziçi Üniversitesi öğrenci ve öğretim görevlilerinin onurlu duruşunu ayakta alkışlıyorum.Bugün de bahçeden haklı gurur ile bir fotoğraf paylaşımı bekliyoruz @say_cem",Thu Jul 15 06:57:23 +0000 2021,"Milas, Muğla",minebaysal1973,BOUN
tweet,https://x.com/wakearii/status/1415566052004667393,1,Bütün baskılara rağmen direnişten vazgeçmeyen Boğaziçi'nin değerli hocalarını ve öğrencilerini kutlarım. Siz iyi ki varsınız. #BogaziçiKazandı #AşağıyaBakmayacağız,Thu Jul 15 06:57:01 +0000 2021,,wakearii,BOUN
tweet,https://x.com/Madam1Kayra/status/1415565958761041923,1,Melih Bulu görevden alınmış! Boğaziçi gençleri sizi seviyorum ve yürekten tebrik ediyorum 🥳,Thu Jul 15 06:56:39 +0000 2021,,Madam1Kayra,BOUN
tweet,https://x.com/nazliavs/status/1415565471756214281,1,Boğaziçi ile ve Boğaziçili olmakla gurur duyuyorum! #KabulEtmiyoruzVazgeçmiyoruz #Seçimİstiyoruz,Thu Jul 15 06:54:43 +0000 2021,"moda, istanbul, turkey",nazliavs,BOUN
tweet,https://x.com/mehmettaligumus/status/1415565431130165252,1,"Boğaziçi harbiden harika okulmuş. Bize de hocasıyla, öğrencisiyle, mezunuyla direniş dersi verdi.",Thu Jul 15 06:54:33 +0000 2021,,mehmettaligumus,BOUN
tweet,https://x.com/dunyacivari/status/1415564946482548738,1,"Gurur duyuyorum, #Boğaziçi’yle, ona destek olan herkesle, akademide olmakla, gurur duyuyorum. AMA! Sorun Bulu değil; sorun kararnameydi. Biliyoruz değil mi?",Thu Jul 15 06:52:37 +0000 2021,dünya civarı,dunyacivari,BOUN
tweet,https://x.com/aze_ilcin/status/1415563916718059522,1,"Direndiler ve gönderdiler.
Umut bitmez. 
Teşekkürler Boğaziçi Üniversitesi.
Tüm talepleriniz gerçekleşene kadar yanınızdayız.
#TümKayyumlarGidecek",Thu Jul 15 06:48:32 +0000 2021,Ankara 💜 Antakya 💔 Mudanya💙,aze_ilcin,BOUN
tweet,https://x.com/evrendevrimz/status/1415562665464897538,1,"Geldikleri gibi giderler...

Teşekkürler Boğaziçi sizden öğrenecek çok şey var...

İşte bu yüzden Boğaziçi bir numaradır...",Thu Jul 15 06:43:33 +0000 2021,"İstanbul, Türkiye",evrendevrimz,BOUN
tweet,https://x.com/fpolat69/status/1415562469116940289,1,"Direnen Boğaziçi Üniversitesi öğrencileri ve hocalarına sevgiler, saygılar, teşekkürler...
#melihbulu",Thu Jul 15 06:42:47 +0000 2021,,fpolat69,BOUN
tweet,https://x.com/seliwn/status/1415561319194021889,1,Gitti be!Bravo Boğaziçi!!Sizi seviyorum!!,Thu Jul 15 06:38:13 +0000 2021,"İstanbul, Türkiye",seliwn,BOUN
tweet,https://x.com/reloaded9191/status/1415561119276601345,1,Bogazici üniversitesi 25 tane koruma guvenlik alıyor ve basvuru  şartlarına bölüm mezunu olma maddesi getirmişler teşekkürler 🙏🏆,Thu Jul 15 06:37:25 +0000 2021,Kocaeli,reloaded9191,BOUN
tweet,https://x.com/enesbaser41/status/1415559701853614083,1,"Güne daha mutlu bir haberle başlanamazdı, aylardır kararlılıkla  eylemlerini sürdüren hocalarımla da gurur duyuyorum. Boğaziçi Bizimdir!",Thu Jul 15 06:31:47 +0000 2021,"Istanbul, Turkey",enesbaser41,BOUN
tweet,https://x.com/tugcekaplans/status/1415557299792396288,1,Günaydın ve teşekkürler Boğaziçi! 🌈🌈,Thu Jul 15 06:22:14 +0000 2021,,tugcekaplans,BOUN
tweet,https://x.com/aozlemyakut/status/1415557174835699716,1,"#Bogazici öğrencileri, sizinle  ne kadar gurur duysak az; bu ülkede değişime başlangıç ettiniz. Ülkenin geleceğini de şekillendirecek sizlersiniz.",Thu Jul 15 06:21:44 +0000 2021,"İstanbul, Türkiye",aozlemyakut,BOUN
tweet,https://x.com/Esincip1/status/1415556359471443970,1,Başardınız Boğaziçi sizinle gurur duyuyorum 💪🏻😎,Thu Jul 15 06:18:30 +0000 2021,,Esincip1,BOUN
tweet,https://x.com/LateRoundRB/status/1415556271600771074,1,Bogazici ogrencileri ve akademisyenleri gurur duyulacak bi is yapti. Hepsine teker teker bravo!,Thu Jul 15 06:18:09 +0000 2021,,LateRoundRB,BOUN
tweet,https://x.com/yalinayakkontes/status/1415554344439762944,1,"Boğaziçi ile gurur duymamak elde mi ya? Harikasınız siz ya muhteşemsiniz, bu ülkenin aydınlık yüzüsünüz 🌸",Thu Jul 15 06:10:30 +0000 2021,"Venus, Milkyway Galaxy",yalinayakkontes,BOUN
tweet,https://x.com/eylembah/status/1415554305566851078,1,"Kazananlar daima direnenlerdir ✊

Teşekkürler Boğaziçi direnişçileri...

#gülegüleMelihBulu
#TümKayyumlarGidecek",Thu Jul 15 06:10:20 +0000 2021,,eylembah,BOUN
tweet,https://x.com/Y_urdanur/status/1415553896605523968,1,Bugün içimde bir umut yeşerdi #BogaziciKazandi teşekkürler #boğazici,Thu Jul 15 06:08:43 +0000 2021,,Y_urdanur,BOUN
tweet,https://x.com/MCO_ASY/status/1415552976039694337,1,"Melih Bulu inadından vazgeçilmiş.  Boğaziçi Üniversitesi'nin demokrat ve   mücadeleci akemisyenleri, öğrencileri ve onları bu mücadelede yalnız bırakmayan herkese tebrikler, teşekkürler.",Thu Jul 15 06:05:03 +0000 2021,,MCO_ASY,BOUN
tweet,https://x.com/eylembah/status/1415552768249679872,1,"Bu direniş bi harika dostum ✊

Boğaziçi sizinle Boğaziçi...

#gülegüleMelihBulu
#TümKayyumlarGidecek",Thu Jul 15 06:04:14 +0000 2021,,eylembah,BOUN
tweet,https://x.com/biruzmandersinz/status/1415551882538455044,1,"Boğaz içi rektörü görevden alındı, umarım yerine seçimle liyakatli biri gelir. Direne direne kazandılar ve bu mutluluğu bize de yaşattılar 😎👏🏻 teşekkürler #boğazici umut oldunuz.

425 gün sonra azmin zaferi🏆🎖
#BoğaziciDireniyor #BogaziciKazandi #15Temmuz",Thu Jul 15 06:00:43 +0000 2021,Türkiye,biruzmandersinz,BOUN
tweet,https://x.com/corumlu_ozan/status/1415551492954771458,1,"Boğaziçili gençler, hepinize helal olsun. Ne teröristlikleri kaldı, ne hainlikleri kaldı. Dayak yediler, içeri atıldılar, okullarına giremediler ama pes etmediler. İçlerinde benim öğrencilerim de var. Nasıl gurur duyuyorum anlatamam! #BoğaziciDireniyor #Boğaziçi",Thu Jul 15 05:59:10 +0000 2021,İstanbul,corumlu_ozan,BOUN
tweet,https://x.com/dilekcilli/status/1415549165644525572,1,"Sabah sabah bu mutluluğu sağlayan direnen öğrencilere, hocalara çalışanlara, mezunlara teşekkürler✌şimdi güney meydanda olmak vardı🌱 #Bogazici
#TumKayyumlarGidecek",Thu Jul 15 05:49:55 +0000 2021,,dilekcilli,BOUN
tweet,https://x.com/tuncacaylant/status/1415540490787823616,1,"Öğrenciler ve hocalar başta olmak üzere tüm Boğaziçi camiası yılmadan direnerek bugünlere geldi. Boğaziçi özgürdür, tüm Akademi de özgür olmalıdır. Yeterince güçlü bir mesaj veren okulumla gurur duyuyorum. Rektörlük seçimi yapılana kadar direnişe devam!",Thu Jul 15 05:15:27 +0000 2021,,tuncacaylant,BOUN
tweet,https://x.com/dnzprl/status/1415540368758693889,1,#BoğaziciDireniyor yine muhteşem bir eğitim verdin. Helâl olsun Boğaziçi.,Thu Jul 15 05:14:58 +0000 2021,,dnzprl,BOUN
tweet,https://x.com/AyferStump/status/1415536151847395328,1,"Boğaziçi bu topraklarda çok az yapılan bir şey yaptı: Kurumsal özerkliğine sahip çıktı ve bugün tarih yazdı. ""Bana ne, ben işime bakarım"" demeyip direnen tüm Boğaziçili öğrencilerle ve hocalarla gurur duyuyoruz. Varolun! 

#GeldikleriGibiGiderler #melihbulu  #TümKayyumlarGidecek",Thu Jul 15 04:58:12 +0000 2021,,AyferStump,BOUN
tweet,https://x.com/heretikyayin/status/1415533458688970753,1,"2 Şubat’ta şöyle bir alıntı yapmıştık:
“(...) tarih dediğimiz şeyi kendi hayatlarından, kendi deneyimlerinden yola çıkarak bir zamansallık inşa eden insanlar dokur” (J. Rancière)
Boğaziçi üniversitesi öğrencileri ve hocaları tarihi harika dokudular. Önlerinde saygıyla eğiliyoruz.",Thu Jul 15 04:47:30 +0000 2021,"Ankara, Türkiye",heretikyayin,BOUN
tweet,https://x.com/TulinKarakllkcu/status/1415533449017008134,1,"Melih Bulu görevden alındı.Direnen kazandı Teşekkürler 
Boğaziçi 
iyi ki varsınız
 Öğrencileri ve hocaları ile güçlü kadro Zafer Boğaziçi'ninRektör Boğaziçi kendi rektörünü kendi çıkarır...Kayyum tutmadı",Thu Jul 15 04:47:28 +0000 2021,,TulinKarakllkcu,BOUN
tweet,https://x.com/gamzetutal/status/1415531410883063809,1,#melihbulu  Boğaziçi üniversitesi bize birlikten kuvvet doğar deyiminin anlamını tekrar hatırlattı. Teşekkürler Boğaziçi direnişçileri 👏👏👏🎉🎊,Thu Jul 15 04:39:22 +0000 2021,,gamzetutal,BOUN
tweet,https://x.com/eeremsoy/status/1415529045823983616,1,"Boğaziçi hocalarının bu direnişi, pes etmeyişi, sabrı asla unutulmayacak...bu başarı hocalarımızın...her birine sonsuz teşekkürler",Thu Jul 15 04:29:58 +0000 2021,İstanbul,eeremsoy,BOUN
tweet,https://x.com/fnpmuhendislik/status/1415527460486139907,1,"Boğaziçi Üniversitesi’nin hiç vazgeçmeyen öğretim üyeleri ve öğrencilerine sonsuz teşekkürler. 
🙏🌺
Bu görevden alınış! bütün üniversiteler için demokratik yönetim süreçlerine geri dönüşün başlangıcı olsun. #melihbulu #BogaziciKazandi",Thu Jul 15 04:23:40 +0000 2021,"Ankara, Türkiye",fnpmuhendislik,BOUN
tweet,https://x.com/abdurrahimozer_/status/1415521713832484866,1,"Onurlu ve sebatkar Boğaziçi öğrencilerine ve hocalarına teşekkürler. Onların direnişi sadece Boğaziçi’ni bir kifayetsiz muhteristen kurtarmadı, Türkiye’deki bütün akademiye de hem örnek hem umut oldu. Hepsini saygıyla selamlıyorum. Darısı toptan bu bozuk sistemin başına 🙏🏻",Thu Jul 15 04:00:50 +0000 2021,"Ankara, Türkiye",abdurrahimozer_,BOUN
tweet,https://x.com/iboguz/status/1415488428272197632,1,mücadelesini son ana kadar sürdüren tüm Boğaziçi Üniversitesi öğrencilerini ve akademik kadrosunu saygı ve sevgiyle anıyorum. Teşekkürler.,Thu Jul 15 01:48:34 +0000 2021,Mersin,iboguz,BOUN
tweet,https://x.com/cugutai/status/1415417767675711494,1,Palmiye görmek mükemmel bir şey ya. En çok palmiyeleri ozlemisim. Boun'un tek eksiği palmiye. Kayyum atayacaginiza palmiye dikin bir ise yarar en azindan,Wed Jul 14 21:07:47 +0000 2021,Germany,cugutai,BOUN
tweet,https://x.com/avsabahattin/status/1414972008979435522,0,"Boğaziçi Üniversitesinin özel güvenlik görevlilerinin bu harika çocuklara yaptıkları hukuksuzluğun hiç bir haklı açıklaması yoktur. Ben onların yerinde olsam, gider limon satar ama bu çocukları darp etme, haklı mücadelelerinde alıkoyma dair meşru olmayan emir ve talimatlara uymam",Tue Jul 13 15:36:30 +0000 2021,,avsabahattin,BOUN
tweet,https://x.com/kanaxxaqua/status/1413777808455868418,1,prem'in hediye etmiş boun verdiğin için teşekkürler prem güzelsiniz bence,Sat Jul 10 08:31:10 +0000 2021,,kanaxxaqua,BOUN
tweet,https://x.com/kanaxxaqua/status/1413604057915211776,1,boun iyi ki doğdun seni çok seviyorum aşkımsın,Fri Jul 09 21:00:45 +0000 2021,,kanaxxaqua,BOUN
tweet,https://x.com/muratbayrakli74/status/1411740108659822592,0,Boğazici rektörü...biraz gurur varsa istifa edersiniz.,Sun Jul 04 17:34:05 +0000 2021,,muratbayrakli74,BOUN
tweet,https://x.com/kyralmanya123/status/1411702037847367684,1,"Ben Katar’lıları Boğaziçi Üniversitesi öğrencilerinden daha çok seviyorum :) 

#GönlümüzüÇaldınReis",Sun Jul 04 15:02:48 +0000 2021,Sakarya,kyralmanya123,BOUN
tweet,https://x.com/gorkem_topuz/status/1411398652388687881,0,"Melih Bulu'da gurur, haysiyet ve şeref olsa Boğaziçi Üniversitesi'nde öğrencilere ve akademisyenlere yaşatılan bunca hukuksuzluğu göz ardı ederek koltuğunda oturmaz. #BoğaziciDireniyor #Boğazici6AydırDireniyor",Sat Jul 03 18:57:15 +0000 2021,İzmir,gorkem_topuz,BOUN
tweet,https://x.com/Ak007Yavuz/status/1411348103328940032,0,"Boğaziçi üniversitesi öğretim üyesi,
 içeri alınmadığı için feryat ediyor.
Sanki görevini yapmak için gidiyor da alınmamış.
Şerefsiz
Hani arkanızı dönüyordunuz?
Madem döndünüz defolup gidin
Teşekkürler boğaziçi yönetimi bunlar bu dilden anlar.",Sat Jul 03 15:36:24 +0000 2021,,Ak007Yavuz,BOUN
tweet,https://x.com/enay96308220/status/1411063305704198153,1,#Boğaziçi6AydırDireniyor Boğaziçi öğrencileriyle gurur duyuyoruz👏👏,Fri Jul 02 20:44:43 +0000 2021,,enay96308220,BOUN
tweet,https://x.com/ltnz_E/status/1411001616006799360,1,Boğaziçi Üniversitesi'nin bir parçası olarak öğrenci arkadaşlarımla ve hocalarımla gurur duyuyorum #Boğaziçi6AydırDireniyor,Fri Jul 02 16:39:35 +0000 2021,,ltnz_E,BOUN
tweet,https://x.com/Muhalefet/status/1410326921796362240,1,Boğaziçi Üniversitesi'nden bir Profu her kanalda görmek de nasip oldu.Hukuk dışında ekonomi konusunda Kanal İstanbul'u ne güzel anlatıyor denizcilik bilgisi de var .Teşekkürler @unibogazici_en  ve @selamikurann,Wed Jun 30 19:58:35 +0000 2021,,Muhalefet,BOUN
tweet,https://x.com/sayanselincokun/status/1409524934439849984,1,"Eskiden Boğaziçi kazanma motivasyonum ""maddi ve kendi ailemi kurtarma"" kaynaklıydı. Şimdi ise bu bölümü tamamen ""özgürlük, adelet ve eşitlik"" getirmek için elimden geleni yapma motivasyonu ile okuyorum. Bana bu vizyonu kattığı için teşekkürler Boğaziçi ve akademisyenleri🤍",Mon Jun 28 14:51:46 +0000 2021,"Antalya, Türkiye",sayanselincokun,BOUN
tweet,https://x.com/Yorumcu82086371/status/1408556519025676293,1,Benim gibi RC ve BOUN işletme mezunu olduğunu duyduğum an bir sempati duydum sana. Tanıdıkça karakterini gördükçe hayatımda ilk defa bu yaşta fanlık olayına girdim. Bir gûn bile pişman olmadım seni desteklediğime. Iyi ki sen Deli Poyraz @poyrazBIGG Gurur duyuyorum seninle,Fri Jun 25 22:43:38 +0000 2021,"Bursa, Türkiye",Yorumcu82086371,BOUN
tweet,https://x.com/roscoe_1891/status/1408385432090460166,1,"Boğaziçi pastanesinde kahvaltı yapıyorum, harika bir mekan aoç dondurması yiyen yaşlı bir çiftle yan yanayım",Fri Jun 25 11:23:48 +0000 2021,,roscoe_1891,BOUN
tweet,https://x.com/eNYuSAYTgc/status/1407920795951718403,0,"Boğaziçi Üniversitesi
'ni kendi kişisel egoları ve kıskançlıkları ile dizayn etmeye çalışanların Allah belasını versin.
Allah ım.  Sen gurur kibir inat ile Bu ülke kırumlarında değişim yapmaya çalışmış gelmiş geçmiş herkesi KAHRET 
Sen büyüksün Allahım. 
Zalimlik yapanı mahvet",Thu Jun 24 04:37:30 +0000 2021,,eNYuSAYTgc,BOUN
tweet,https://x.com/Diren3333/status/1407812845044121601,1,"Ekrem başkan AKP’li kayyum rektörcük  Melih Bulu’yu protesto ettikleri için bursları kesilen Boğaziçi üniversitesi öğrencilerinin burslarının İBB tarafından karşılanacağını açıkladı...
Teşekkürler @ekrem_imamoglu
#HerŞeyÇokGüzelOldu",Wed Jun 23 21:28:32 +0000 2021,,Diren3333,BOUN
tweet,https://x.com/KantinKuntin/status/1407792632781283328,1,Boğaziçi gençlerini sahipsiz bırakmadığı ve liyakatsız kayyuma yem etmediği için teşekkürler! #Ekremİmamoğlu,Wed Jun 23 20:08:13 +0000 2021,,KantinKuntin,BOUN
tweet,https://x.com/plunderer34/status/1407791922727604224,0,Boğaziçi öğrencilerinin kyk bursları iptal edilmiş ve ibb sahip çıkmış çocuklara teşekkürler cumhurbaşkanı İmamoğlu....,Wed Jun 23 20:05:24 +0000 2021,"Cihangir, İstanbul",plunderer34,BOUN
tweet,https://x.com/SAKIRGA/status/1407781258571173896,1,İmamoğlu sen muhteşem bir detaysın. Boğaziçi üniversitesinde bursları kesilen öğrencilere burs vermeye herkesin götü yemez bu ülkede. O gereksiz dekan da elbet o koltuğu bırakacak..,Wed Jun 23 19:23:02 +0000 2021,Sietıl..⚫️⚪️,SAKIRGA,BOUN
tweet,https://x.com/Perihan90349978/status/1407758272946487304,1,An itibariyle Ekrem imamoğlu'nu dinliyorum harika bir insan yaptıkları çalışmaları abartmadan yalana başvurmadan olduğu gibi anlatıyor Boğaziçi Üniversitesi öğrencilerine verdiği destek için de ayrıyeten kutluyorum büyüksün Başkan diyorum gelecek vadeden Lider,Wed Jun 23 17:51:41 +0000 2021,,Perihan90349978,BOUN
